vessel_id,vessel_name,carrier,vessel_class,cargo_volume_teu,length_m,draft_m,berth_id,cranes_allocated,carrier_reported_eta,actual_arrival_time,departure_time,arrival_speed_knots,wind_speed_knots,tidal_restriction_flag,scheduled_dwell_hours,actual_dwell_hours,delay_minutes,delay_cause,shift_id,eta_bias_hours
IMO9303256,ONE Handymax 3256,ONE,Handymax,3079,217.6,9.4,B-07,3,2025-11-04T02:53:06.551264+00:00,2025-11-04T03:00:54.551264+00:00,2025-11-05T05:42:54.551264+00:00,14.1,5.6,0,22.8,26.7,235,WEATHER,SHIFT_C (22:00-06:00),0.13
IMO9303257,X-Press Feeders Feeder 3257,X-Press Feeders,Feeder,1577,159.1,8.2,B-09,2,2025-07-09T00:25:15.024972+00:00,2025-07-09T01:57:39.024972+00:00,2025-07-09T20:57:39.024972+00:00,12.0,18.3,0,18.4,19.0,0,NONE,SHIFT_C (22:00-06:00),1.54
IMO9303258,ONE Handymax 3258,ONE,Handymax,2965,198.7,10.0,B-08,2,2026-01-24T20:57:15.353768+00:00,2026-01-24T20:57:15.353768+00:00,2026-01-25T20:27:15.353768+00:00,17.8,14.3,0,23.4,23.5,0,NONE,SHIFT_B (14:00-22:00),0.0
IMO9303259,Maersk Handymax 3259,Maersk,Handymax,3279,216.9,9.8,B-08,2,2024-12-08T01:56:09.129800+00:00,2024-12-08T03:54:21.129800+00:00,2024-12-09T00:48:21.129800+00:00,18.4,15.8,0,21.4,20.9,0,NONE,SHIFT_C (22:00-06:00),1.97
IMO9303260,X-Press Feeders Feeder 3260,X-Press Feeders,Feeder,1918,153.2,7.7,B-10,2,2025-11-15T08:43:44.959995+00:00,2025-11-15T10:40:08.959995+00:00,2025-11-16T09:52:08.959995+00:00,16.3,15.4,0,18.4,23.2,290,YARD_CONGESTION,SHIFT_A (06:00-14:00),1.94
IMO9303261,Yang Ming Panamax 3261,Yang Ming,Panamax,4216,259.5,10.2,B-04,3,2025-08-26T04:56:47.755291+00:00,2025-08-26T06:48:59.755291+00:00,2025-08-27T16:36:59.755291+00:00,16.9,20.8,0,34.3,33.8,0,NONE,SHIFT_A (06:00-14:00),1.87
IMO9303262,SITC Handymax 3262,SITC,Handymax,2927,191.2,9.6,B-07,3,2025-12-31T12:10:07.652849+00:00,2025-12-31T12:54:31.652849+00:00,2026-01-01T08:54:31.652849+00:00,14.2,10.7,0,20.9,20.0,0,NONE,SHIFT_A (06:00-14:00),0.74
IMO9303263,SITC Handymax 3263,SITC,Handymax,2973,213.1,8.9,B-08,2,2024-12-06T03:46:04.746617+00:00,2024-12-06T03:46:04.746617+00:00,2024-12-07T04:10:04.746617+00:00,15.9,25.0,0,24.0,24.4,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9303264,Evergreen Feeder 3264,Evergreen,Feeder,863,188.9,9.4,B-08,2,2026-02-04T03:42:34.613221+00:00,2026-02-04T05:55:46.613221+00:00,2026-02-04T23:31:46.613221+00:00,12.3,15.7,0,16.5,17.6,69,CRANE_OUTAGE,SHIFT_C (22:00-06:00),2.22
IMO9303265,PIL Panamax 3265,PIL,Panamax,3001,257.4,11.0,B-07,3,2026-01-03T10:29:39.624428+00:00,2026-01-03T13:41:03.624428+00:00,2026-01-04T23:53:03.624428+00:00,16.0,18.9,0,33.4,34.2,0,NONE,SHIFT_A (06:00-14:00),3.19
IMO9303266,SITC Handymax 3266,SITC,Handymax,2979,213.5,10.8,B-08,2,2025-03-10T20:48:27.657627+00:00,2025-03-10T23:27:27.657627+00:00,2025-03-12T09:33:27.657627+00:00,14.8,22.7,0,22.9,34.1,673,TIDAL_WINDOW_MISSED,SHIFT_C (22:00-06:00),2.65
IMO9303267,X-Press Feeders Feeder 3267,X-Press Feeders,Feeder,1700,140.9,8.0,B-10,2,2025-03-16T14:18:18.660035+00:00,2025-03-16T15:03:54.660035+00:00,2025-03-17T11:03:54.660035+00:00,14.4,26.4,0,19.6,20.0,0,NONE,SHIFT_B (14:00-22:00),0.76
IMO9303268,Maersk Feeder 3268,Maersk,Feeder,2437,186.3,7.4,B-09,2,2026-06-16T18:33:17.637776+00:00,2026-06-16T18:33:17.637776+00:00,2026-06-17T10:57:17.637776+00:00,13.1,19.2,0,16.9,16.4,0,NONE,SHIFT_B (14:00-22:00),0.0
IMO9303269,HMM Handymax 3269,HMM,Handymax,2640,202.7,9.6,B-07,3,2025-12-08T14:14:55.282845+00:00,2025-12-08T15:17:19.282845+00:00,2025-12-09T14:23:19.282845+00:00,19.0,10.2,0,23.9,23.1,0,NONE,SHIFT_B (14:00-22:00),1.04
IMO9303270,SITC Feeder 3270,SITC,Feeder,1907,152.8,7.1,B-10,2,2026-08-26T14:05:42.784133+00:00,2026-08-26T16:20:06.784133+00:00,2026-08-27T12:50:06.784133+00:00,15.5,5.7,0,21.0,20.5,0,NONE,SHIFT_B (14:00-22:00),2.24
IMO9303271,Maersk Panamax 3271,Maersk,Panamax,3667,284.2,11.6,B-04,3,2026-01-05T12:11:37.867703+00:00,2026-01-05T14:03:13.867703+00:00,2026-01-06T19:33:13.867703+00:00,13.3,11.0,0,29.4,29.5,0,NONE,SHIFT_B (14:00-22:00),1.86
IMO9303272,CMA CGM Feeder 3272,CMA CGM,Feeder,1185,166.1,9.2,B-08,2,2025-03-01T22:03:09.816720+00:00,2025-03-02T01:09:09.816720+00:00,2025-03-02T19:57:09.816720+00:00,14.6,11.6,0,18.1,18.8,0,NONE,SHIFT_C (22:00-06:00),3.1
IMO9303273,SITC Neo-Panamax 3273,SITC,Neo-Panamax,11191,348.5,14.9,B-02,4,2025-11-17T17:20:47.774017+00:00,2025-11-17T17:20:47.774017+00:00,2025-11-19T11:50:47.774017+00:00,16.2,18.4,1,40.9,42.5,95,PILOT_UNAVAILABLE,SHIFT_B (14:00-22:00),0.0
IMO9303274,Yang Ming Post-Panamax 3274,Yang Ming,Post-Panamax,9045,312.0,13.2,B-02,4,2026-09-03T20:21:00.567043+00:00,2026-09-03T23:00:36.567043+00:00,2026-09-06T01:12:36.567043+00:00,14.4,16.3,0,50.5,50.2,0,NONE,SHIFT_C (22:00-06:00),2.66
IMO9303275,Evergreen Panamax 3275,Evergreen,Panamax,4490,281.9,11.7,B-04,3,2025-04-09T23:18:02.668497+00:00,2025-04-10T00:51:38.668497+00:00,2025-04-11T12:03:38.668497+00:00,14.8,5.7,0,30.3,35.2,294,YARD_CONGESTION,SHIFT_C (22:00-06:00),1.56
IMO9303276,Evergreen Neo-Panamax 3276,Evergreen,Neo-Panamax,11151,356.6,14.2,B-01,4,2026-03-18T06:08:05.008035+00:00,2026-03-18T11:24:17.008035+00:00,2026-03-21T00:00:17.008035+00:00,9.0,43.8,1,60.1,60.6,0,NONE,SHIFT_A (06:00-14:00),5.27
IMO9303277,Yang Ming Post-Panamax 3277,Yang Ming,Post-Panamax,9869,338.0,13.6,B-04,3,2025-05-20T05:16:30.629132+00:00,2025-05-20T06:00:54.629132+00:00,2025-05-22T18:18:54.629132+00:00,15.1,4.7,0,54.0,60.3,376,CRANE_OUTAGE,SHIFT_A (06:00-14:00),0.74
IMO9303278,COSCO Feeder 3278,COSCO,Feeder,2494,183.6,8.7,B-09,2,2024-10-11T13:49:18.647512+00:00,2024-10-11T13:49:18.647512+00:00,2024-10-12T06:49:18.647512+00:00,15.1,12.1,0,16.9,17.0,0,NONE,SHIFT_A (06:00-14:00),0.0
IMO9303279,KMTC ULCV 3279,KMTC,ULCV,20927,370.3,16.5,B-03,4,2025-06-10T00:17:14.701370+00:00,2025-06-10T00:17:14.701370+00:00,2025-06-12T21:17:14.701370+00:00,14.6,6.0,0,68.7,69.0,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9303280,CMA CGM Post-Panamax 3280,CMA CGM,Post-Panamax,6855,312.2,14.0,B-04,3,2025-05-22T04:53:15.945746+00:00,2025-05-22T04:53:15.945746+00:00,2025-05-24T03:35:15.945746+00:00,11.6,17.7,0,46.4,46.7,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9303281,Hapag-Lloyd Panamax 3281,Hapag-Lloyd,Panamax,4416,266.9,10.1,B-06,3,2025-03-14T00:00:50.276257+00:00,2025-03-14T00:16:26.276257+00:00,2025-03-15T07:28:26.276257+00:00,15.3,7.4,0,31.4,31.2,0,NONE,SHIFT_C (22:00-06:00),0.26
IMO9303282,PIL Feeder 3282,PIL,Feeder,2109,176.3,8.1,B-09,2,2026-05-29T06:37:00.183600+00:00,2026-05-29T08:40:36.183600+00:00,2026-05-30T02:52:36.183600+00:00,15.4,10.0,0,18.5,18.2,0,NONE,SHIFT_A (06:00-14:00),2.06
IMO9303283,HMM Feeder 3283,HMM,Feeder,1061,146.3,9.1,B-10,2,2026-09-06T08:47:17.069564+00:00,2026-09-06T09:28:05.069564+00:00,2026-09-07T10:40:05.069564+00:00,16.9,5.1,0,22.4,25.2,167,CRANE_OUTAGE,SHIFT_A (06:00-14:00),0.68
IMO9303284,PIL Feeder 3284,PIL,Feeder,1767,186.0,7.1,B-10,2,2025-09-25T22:39:00.399572+00:00,2025-09-26T00:24:36.399572+00:00,2025-09-26T16:42:36.399572+00:00,16.1,2.7,0,15.8,16.3,0,NONE,SHIFT_C (22:00-06:00),1.76
IMO9303285,HMM Feeder 3285,HMM,Feeder,1228,168.0,8.9,B-08,2,2025-03-30T10:17:50.392520+00:00,2025-03-30T12:12:26.392520+00:00,2025-03-31T09:36:26.392520+00:00,16.0,3.4,0,17.5,21.4,237,CRANE_OUTAGE,SHIFT_A (06:00-14:00),1.91
IMO9303286,X-Press Feeders ULCV 3286,X-Press Feeders,ULCV,18940,393.8,16.3,B-03,4,2025-09-24T23:55:49.308966+00:00,2025-09-25T01:46:49.308966+00:00,2025-09-27T14:58:49.308966+00:00,16.5,13.0,0,60.4,61.2,0,NONE,SHIFT_C (22:00-06:00),1.85
IMO9303287,Yang Ming Feeder 3287,Yang Ming,Feeder,1225,166.1,8.9,B-08,2,2026-08-27T23:14:56.528480+00:00,2026-08-28T00:46:44.528480+00:00,2026-08-28T15:28:44.528480+00:00,13.8,16.0,0,14.7,14.7,0,NONE,SHIFT_C (22:00-06:00),1.53
IMO9303288,Maersk Feeder 3288,Maersk,Feeder,1787,170.7,8.4,B-08,2,2025-04-13T19:05:21.150657+00:00,2025-04-13T20:14:21.150657+00:00,2025-04-14T17:20:21.150657+00:00,14.6,23.4,0,20.9,21.1,0,NONE,SHIFT_B (14:00-22:00),1.15
IMO9303289,KMTC Feeder 3289,KMTC,Feeder,2005,178.8,8.6,B-10,2,2025-09-07T03:36:40.457936+00:00,2025-09-07T03:36:40.457936+00:00,2025-09-08T01:06:40.457936+00:00,16.3,19.4,0,20.9,21.5,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9303290,Wan Hai Feeder 3290,Wan Hai,Feeder,1757,170.7,7.9,B-08,2,2024-12-12T12:58:56.780840+00:00,2024-12-12T14:39:44.780840+00:00,2024-12-13T16:39:44.780840+00:00,10.5,27.0,0,20.2,26.0,349,WEATHER,SHIFT_B (14:00-22:00),1.68
IMO9303291,SITC Panamax 3291,SITC,Panamax,3130,277.6,10.1,B-05,3,2026-08-24T07:39:58.705030+00:00,2026-08-24T07:39:58.705030+00:00,2026-08-25T20:09:58.705030+00:00,18.8,26.6,0,35.4,36.5,69,YARD_CONGESTION,SHIFT_A (06:00-14:00),0.0
IMO9303292,ZIM Neo-Panamax 3292,ZIM,Neo-Panamax,13267,345.4,13.5,B-02,4,2024-11-25T12:49:50.992965+00:00,2024-11-25T15:16:50.992965+00:00,2024-11-27T18:28:50.992965+00:00,15.7,10.2,0,51.9,51.2,0,NONE,SHIFT_B (14:00-22:00),2.45
IMO9303293,HMM Panamax 3293,HMM,Panamax,3053,277.7,11.6,B-07,3,2026-04-01T17:18:15.147828+00:00,2026-04-01T19:37:27.147828+00:00,2026-04-02T23:25:27.147828+00:00,15.7,26.8,0,28.7,27.8,0,NONE,SHIFT_B (14:00-22:00),2.32
IMO9303294,ONE Feeder 3294,ONE,Feeder,1168,175.4,8.2,B-10,2,2025-05-16T02:37:54.197241+00:00,2025-05-16T02:37:54.197241+00:00,2025-05-16T18:43:54.197241+00:00,14.3,18.4,0,15.4,16.1,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9303295,CMA CGM Neo-Panamax 3295,CMA CGM,Neo-Panamax,13213,365.4,15.1,B-02,4,2025-05-29T16:00:31.583056+00:00,2025-05-29T17:43:43.583056+00:00,2025-05-31T22:01:43.583056+00:00,15.2,3.6,0,52.6,52.3,0,NONE,SHIFT_B (14:00-22:00),1.72
IMO9303296,Maersk ULCV 3296,Maersk,ULCV,17158,384.5,14.7,B-01,4,2025-06-06T11:40:17.855272+00:00,2025-06-06T13:36:41.855272+00:00,2025-06-08T23:30:41.855272+00:00,13.1,5.7,0,58.3,57.9,0,NONE,SHIFT_A (06:00-14:00),1.94
IMO9303297,MSC ULCV 3297,MSC,ULCV,18836,368.0,16.4,B-01,4,2025-02-14T07:15:50.517304+00:00,2025-02-14T08:28:26.517304+00:00,2025-02-17T09:10:26.517304+00:00,15.7,19.5,1,69.9,72.7,165,WEATHER,SHIFT_A (06:00-14:00),1.21
IMO9303298,Yang Ming Panamax 3298,Yang Ming,Panamax,3869,226.7,11.0,B-05,3,2025-01-13T16:05:21.011984+00:00,2025-01-13T18:08:21.011984+00:00,2025-01-14T23:02:21.011984+00:00,15.2,11.3,0,29.7,28.9,0,NONE,SHIFT_B (14:00-22:00),2.05
IMO9303299,X-Press Feeders Handymax 3299,X-Press Feeders,Handymax,3318,182.5,9.6,B-07,3,2025-09-29T14:07:54.837522+00:00,2025-09-29T14:10:18.837522+00:00,2025-09-30T14:34:18.837522+00:00,15.1,17.7,0,25.3,24.4,0,NONE,SHIFT_B (14:00-22:00),0.04
IMO9303300,Maersk Feeder 3300,Maersk,Feeder,2071,160.2,7.6,B-10,2,2025-04-18T03:31:37.104887+00:00,2025-04-18T05:01:37.104887+00:00,2025-04-19T01:43:37.104887+00:00,13.4,20.3,0,16.4,20.7,260,CRANE_OUTAGE,SHIFT_C (22:00-06:00),1.5
IMO9303301,KMTC Handymax 3301,KMTC,Handymax,2758,209.6,9.8,B-09,2,2025-03-22T23:48:24.309504+00:00,2025-03-23T01:00:24.309504+00:00,2025-03-24T01:00:24.309504+00:00,14.6,9.7,0,23.7,24.0,0,NONE,SHIFT_C (22:00-06:00),1.2
IMO9303302,HMM Panamax 3302,HMM,Panamax,3340,273.8,11.9,B-04,3,2025-02-06T09:17:42.297201+00:00,2025-02-06T09:35:42.297201+00:00,2025-02-07T13:23:42.297201+00:00,14.0,21.2,0,27.5,27.8,0,NONE,SHIFT_A (06:00-14:00),0.3
IMO9303303,ZIM ULCV 3303,ZIM,ULCV,19152,384.4,16.2,B-01,4,2026-04-14T21:33:46.404384+00:00,2026-04-14T23:44:34.404384+00:00,2026-04-17T15:50:34.404384+00:00,14.5,11.6,1,63.6,64.1,0,NONE,SHIFT_C (22:00-06:00),2.18
IMO9303304,SITC Feeder 3304,SITC,Feeder,1115,180.9,7.0,B-09,2,2024-11-01T12:39:08.159190+00:00,2024-11-01T14:22:56.159190+00:00,2024-11-02T11:16:56.159190+00:00,13.5,14.6,0,20.6,20.9,0,NONE,SHIFT_B (14:00-22:00),1.73
IMO9303305,ZIM Panamax 3305,ZIM,Panamax,4738,275.3,10.2,B-05,3,2025-09-02T13:33:04.695154+00:00,2025-09-02T15:14:28.695154+00:00,2025-09-04T05:02:28.695154+00:00,15.2,24.2,0,38.5,37.8,0,NONE,SHIFT_B (14:00-22:00),1.69
IMO9303306,Evergreen Post-Panamax 3306,Evergreen,Post-Panamax,7935,304.5,14.1,B-04,3,2024-10-29T20:49:55.055756+00:00,2024-10-30T01:09:07.055756+00:00,2024-10-31T22:21:07.055756+00:00,16.0,19.2,0,42.3,45.2,177,YARD_CONGESTION,SHIFT_C (22:00-06:00),4.32
IMO9303307,Maersk Panamax 3307,Maersk,Panamax,4758,257.5,11.4,B-04,3,2026-07-02T23:16:53.934238+00:00,2026-07-03T00:42:41.934238+00:00,2026-07-04T07:30:41.934238+00:00,12.4,11.3,0,31.2,30.8,0,NONE,SHIFT_C (22:00-06:00),1.43
IMO9303308,SITC Post-Panamax 3308,SITC,Post-Panamax,7318,346.1,12.8,B-02,4,2025-11-01T20:17:20.465016+00:00,2025-11-01T20:50:56.465016+00:00,2025-11-03T18:32:56.465016+00:00,14.4,19.6,0,46.5,45.7,0,NONE,SHIFT_B (14:00-22:00),0.56
IMO9303309,SITC ULCV 3309,SITC,ULCV,17817,400.0,16.3,B-02,4,2026-06-17T14:04:18.768778+00:00,2026-06-17T14:13:54.768778+00:00,2026-06-20T02:55:54.768778+00:00,18.1,14.9,0,61.7,60.7,0,NONE,SHIFT_B (14:00-22:00),0.16
IMO9303310,KMTC Handymax 3310,KMTC,Handymax,2858,201.0,9.6,B-08,2,2026-07-07T14:54:34.288024+00:00,2026-07-07T16:25:46.288024+00:00,2026-07-09T03:07:46.288024+00:00,14.8,14.7,0,29.6,34.7,308,WEATHER,SHIFT_B (14:00-22:00),1.52
IMO9303311,Wan Hai Panamax 3311,Wan Hai,Panamax,3760,233.4,10.9,B-06,3,2026-05-17T03:28:37.443017+00:00,2026-05-17T03:28:37.443017+00:00,2026-05-18T13:52:37.443017+00:00,15.5,16.0,0,34.5,34.4,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9303312,PIL Post-Panamax 3312,PIL,Post-Panamax,9660,304.4,13.8,B-01,4,2026-04-09T14:47:34.870790+00:00,2026-04-09T15:09:10.870790+00:00,2026-04-11T11:09:10.870790+00:00,13.8,8.2,0,43.5,44.0,0,NONE,SHIFT_B (14:00-22:00),0.36
IMO9303313,Maersk Feeder 3313,Maersk,Feeder,2123,182.9,7.9,B-08,2,2025-05-17T17:23:36.911653+00:00,2025-05-17T19:12:48.911653+00:00,2025-05-18T14:24:48.911653+00:00,11.4,12.3,0,19.5,19.2,0,NONE,SHIFT_B (14:00-22:00),1.82
IMO9303314,Yang Ming Post-Panamax 3314,Yang Ming,Post-Panamax,9014,307.0,12.6,B-04,3,2024-12-01T19:11:42.649160+00:00,2024-12-01T20:55:30.649160+00:00,2024-12-03T18:55:30.649160+00:00,14.1,7.9,0,41.9,46.0,245,CRANE_OUTAGE,SHIFT_B (14:00-22:00),1.73
IMO9303315,PIL Panamax 3315,PIL,Panamax,3941,268.1,11.3,B-05,3,2025-02-16T10:50:27.792783+00:00,2025-02-16T11:42:03.792783+00:00,2025-02-18T12:18:03.792783+00:00,14.5,13.1,0,41.3,48.6,439,WEATHER,SHIFT_A (06:00-14:00),0.86
IMO9303316,Maersk ULCV 3316,Maersk,ULCV,22337,380.8,15.6,B-01,4,2026-01-30T06:51:34.239358+00:00,2026-01-30T06:51:34.239358+00:00,2026-02-02T03:45:34.239358+00:00,17.7,19.5,0,67.9,68.9,58,YARD_CONGESTION,SHIFT_A (06:00-14:00),0.0
IMO9303317,MSC ULCV 3317,MSC,ULCV,22552,377.9,14.7,B-01,4,2026-03-12T21:53:19.900188+00:00,2026-03-13T01:13:43.900188+00:00,2026-03-16T03:07:43.900188+00:00,17.6,9.2,1,62.0,73.9,714,TIDAL_WINDOW_MISSED,SHIFT_C (22:00-06:00),3.34
IMO9303318,Yang Ming Panamax 3318,Yang Ming,Panamax,4067,239.9,10.3,B-04,3,2025-04-29T18:36:50.485662+00:00,2025-04-29T20:32:38.485662+00:00,2025-05-01T08:56:38.485662+00:00,16.5,14.5,0,36.9,36.4,0,NONE,SHIFT_B (14:00-22:00),1.93
IMO9303319,KMTC Feeder 3319,KMTC,Feeder,2034,147.2,7.8,B-10,2,2026-04-26T12:51:04.177487+00:00,2026-04-26T13:40:52.177487+00:00,2026-04-27T07:22:52.177487+00:00,15.3,11.3,0,15.5,17.7,133,YARD_CONGESTION,SHIFT_A (06:00-14:00),0.83
IMO9303320,Wan Hai Panamax 3320,Wan Hai,Panamax,3165,227.3,11.3,B-06,3,2026-01-10T11:21:40.135442+00:00,2026-01-10T13:04:16.135442+00:00,2026-01-11T22:04:16.135442+00:00,15.1,15.8,0,33.6,33.0,0,NONE,SHIFT_A (06:00-14:00),1.71
IMO9303321,Evergreen Feeder 3321,Evergreen,Feeder,2172,150.3,7.2,B-10,2,2024-12-01T07:58:47.278831+00:00,2024-12-01T08:37:47.278831+00:00,2024-12-02T03:43:47.278831+00:00,15.6,10.6,0,18.5,19.1,0,NONE,SHIFT_A (06:00-14:00),0.65
IMO9303322,SITC Handymax 3322,SITC,Handymax,2264,197.0,10.3,B-08,2,2025-12-03T17:01:55.706186+00:00,2025-12-03T18:34:55.706186+00:00,2025-12-04T22:52:55.706186+00:00,12.9,17.5,0,23.8,28.3,271,CRANE_OUTAGE,SHIFT_B (14:00-22:00),1.55
IMO9303323,CMA CGM Panamax 3323,CMA CGM,Panamax,3427,253.4,10.1,B-05,3,2025-12-24T20:10:12.274519+00:00,2025-12-24T20:55:12.274519+00:00,2025-12-26T08:25:12.274519+00:00,12.4,11.2,0,31.7,35.5,227,CRANE_OUTAGE,SHIFT_B (14:00-22:00),0.75
IMO9303324,Maersk Feeder 3324,Maersk,Feeder,1332,151.3,9.2,B-10,2,2026-01-21T22:20:16.326653+00:00,2026-01-22T00:47:52.326653+00:00,2026-01-22T19:41:52.326653+00:00,16.3,15.8,0,19.1,18.9,0,NONE,SHIFT_C (22:00-06:00),2.46
IMO9303325,Yang Ming Handymax 3325,Yang Ming,Handymax,2366,201.8,9.1,B-09,2,2025-11-08T16:35:03.511933+00:00,2025-11-08T16:35:03.511933+00:00,2025-11-09T14:29:03.511933+00:00,14.6,9.0,0,21.3,21.9,0,NONE,SHIFT_B (14:00-22:00),0.0
IMO9303326,HMM Feeder 3326,HMM,Feeder,2445,151.7,7.7,B-10,2,2025-08-27T23:46:05.625224+00:00,2025-08-28T00:18:29.625224+00:00,2025-08-28T18:18:29.625224+00:00,15.7,13.0,0,18.6,18.0,0,NONE,SHIFT_C (22:00-06:00),0.54
IMO9303327,KMTC Feeder 3327,KMTC,Feeder,1634,172.0,7.9,B-08,2,2025-02-14T06:00:24.700739+00:00,2025-02-14T08:34:36.700739+00:00,2025-02-15T05:58:36.700739+00:00,16.0,16.8,0,21.0,21.4,0,NONE,SHIFT_A (06:00-14:00),2.57
IMO9303328,CMA CGM Neo-Panamax 3328,CMA CGM,Neo-Panamax,14148,356.4,15.2,B-03,4,2026-04-01T21:15:41.926578+00:00,2026-04-02T00:18:41.926578+00:00,2026-04-05T01:48:41.926578+00:00,13.5,22.5,0,66.7,73.5,405,CRANE_OUTAGE,SHIFT_C (22:00-06:00),3.05
IMO9303329,SITC Feeder 3329,SITC,Feeder,1706,158.5,7.3,B-09,2,2025-05-04T11:16:40.440367+00:00,2025-05-04T13:08:52.440367+00:00,2025-05-05T05:56:52.440367+00:00,13.6,15.3,0,16.3,16.8,0,NONE,SHIFT_A (06:00-14:00),1.87
IMO9303330,SITC Feeder 3330,SITC,Feeder,1316,146.9,8.2,B-08,2,2024-11-30T21:27:45.458185+00:00,2024-11-30T23:58:21.458185+00:00,2024-12-01T23:34:21.458185+00:00,15.6,1.1,0,22.2,23.6,85,PILOT_UNAVAILABLE,SHIFT_C (22:00-06:00),2.51
IMO9303331,MSC Feeder 3331,MSC,Feeder,998,181.7,7.7,B-10,2,2025-06-30T17:36:30.515934+00:00,2025-06-30T18:23:54.515934+00:00,2025-07-01T13:59:54.515934+00:00,16.0,11.2,0,20.1,19.6,0,NONE,SHIFT_B (14:00-22:00),0.79
IMO9303332,KMTC Feeder 3332,KMTC,Feeder,1065,168.4,8.4,B-10,2,2026-09-07T22:13:21.428412+00:00,2026-09-08T00:41:33.428412+00:00,2026-09-08T19:17:33.428412+00:00,12.8,8.4,0,17.8,18.6,0,NONE,SHIFT_C (22:00-06:00),2.47
IMO9303333,Maersk Feeder 3333,Maersk,Feeder,1913,163.3,7.9,B-08,2,2025-05-24T17:53:35.000235+00:00,2025-05-24T20:07:23.000235+00:00,2025-05-25T17:43:23.000235+00:00,16.0,16.3,0,22.0,21.6,0,NONE,SHIFT_B (14:00-22:00),2.23
IMO9303334,Hapag-Lloyd Feeder 3334,Hapag-Lloyd,Feeder,1872,162.8,8.0,B-10,2,2025-10-08T11:56:11.309573+00:00,2025-10-08T12:59:47.309573+00:00,2025-10-09T03:47:47.309573+00:00,13.9,8.1,0,14.2,14.8,0,NONE,SHIFT_A (06:00-14:00),1.06
IMO9303335,Maersk ULCV 3335,Maersk,ULCV,22886,381.4,14.6,B-01,4,2024-12-09T21:30:47.605927+00:00,2024-12-09T21:30:47.605927+00:00,2024-12-12T16:54:47.605927+00:00,15.9,28.8,1,66.7,67.4,0,NONE,SHIFT_B (14:00-22:00),0.0
IMO9303336,COSCO Handymax 3336,COSCO,Handymax,3427,194.7,8.7,B-06,3,2024-10-16T06:46:36.424419+00:00,2024-10-16T14:22:36.424419+00:00,2024-10-17T13:40:36.424419+00:00,10.7,36.9,1,24.1,23.3,0,NONE,SHIFT_B (14:00-22:00),7.6000000000000005
IMO9303337,ZIM Post-Panamax 3337,ZIM,Post-Panamax,9849,342.4,14.4,B-02,4,2026-01-22T05:07:09.772663+00:00,2026-01-22T07:17:21.772663+00:00,2026-01-24T04:53:21.772663+00:00,13.2,17.0,0,45.2,45.6,0,NONE,SHIFT_A (06:00-14:00),2.17
IMO9303338,OOCL Panamax 3338,OOCL,Panamax,4326,265.1,10.5,B-06,3,2025-07-07T00:03:12.406226+00:00,2025-07-07T00:24:12.406226+00:00,2025-07-08T12:30:12.406226+00:00,16.5,4.8,0,36.7,36.1,0,NONE,SHIFT_C (22:00-06:00),0.35
IMO9303339,PIL Handymax 3339,PIL,Handymax,3055,198.2,10.9,B-07,3,2026-03-13T06:45:54.283514+00:00,2026-03-13T07:38:42.283514+00:00,2026-03-14T11:14:42.283514+00:00,12.4,22.9,0,26.4,27.6,73,CRANE_OUTAGE,SHIFT_A (06:00-14:00),0.88
IMO9303340,OOCL Handymax 3340,OOCL,Handymax,3303,194.6,8.5,B-07,3,2025-07-22T19:44:21.503599+00:00,2025-07-22T21:38:57.503599+00:00,2025-07-24T00:44:57.503599+00:00,14.0,6.0,0,20.3,27.1,406,CRANE_OUTAGE,SHIFT_B (14:00-22:00),1.91
IMO9303341,ZIM Neo-Panamax 3341,ZIM,Neo-Panamax,12684,341.7,14.4,B-03,4,2025-06-01T06:58:21.778773+00:00,2025-06-01T08:30:09.778773+00:00,2025-06-03T20:36:09.778773+00:00,13.6,17.2,0,58.3,60.1,109,CRANE_OUTAGE,SHIFT_A (06:00-14:00),1.53
IMO9303342,HMM Handymax 3342,HMM,Handymax,2145,216.9,8.7,B-06,3,2025-10-12T17:03:52.457394+00:00,2025-10-12T17:41:04.457394+00:00,2025-10-13T22:41:04.457394+00:00,13.9,8.2,0,28.7,29.0,0,NONE,SHIFT_B (14:00-22:00),0.62
IMO9303343,HMM Handymax 3343,HMM,Handymax,2356,181.7,8.6,B-09,2,2026-05-08T21:40:50.153318+00:00,2026-05-09T00:06:02.153318+00:00,2026-05-10T11:00:02.153318+00:00,13.4,13.2,0,23.5,34.9,685,TIDAL_WINDOW_MISSED,SHIFT_C (22:00-06:00),2.42
IMO9303344,Maersk Post-Panamax 3344,Maersk,Post-Panamax,6684,341.4,13.6,B-03,4,2025-10-24T11:49:23.701796+00:00,2025-10-24T11:49:23.701796+00:00,2025-10-26T16:07:23.701796+00:00,12.6,3.1,0,44.3,52.3,480,WEATHER,SHIFT_A (06:00-14:00),0.0
